玩家1 | AA | 0.4833 | 玩家2 | AA | 0.5167
玩家1 | KJs | 0.5667 | 玩家2 | 94o | 0.4333
玩家1 | KJs | 0.5667 | 玩家2 | 93s | 0.4333
玩家1 | KJs | 0.8167 | 玩家2 | 93o | 0.1833
玩家1 | KJs | 0.6667 | 玩家2 | 92s | 0.3333
玩家1 | KJs | 0.8667 | 玩家2 | 92o | 0.1333
玩家1 | KJs | 0.5333 | 玩家2 | 88 | 0.4667
玩家1 | KJs | 0.7000 | 玩家2 | 87s | 0.3000
玩家1 | KJs | 0.7333 | 玩家2 | 87o | 0.2667
玩家1 | KJs | 0.6000 | 玩家2 | 86s | 0.4000
玩家1 | KJs | 0.5667 | 玩家2 | 86o | 0.4333
玩家1 | KJs | 0.6000 | 玩家2 | 85s | 0.4000
玩家1 | KJs | 0.5167 | 玩家2 | 85o | 0.4833
玩家1 | KJs | 0.4667 | 玩家2 | 84s | 0.5333
玩家1 | KJs | 0.8333 | 玩家2 | 84o | 0.1667
玩家1 | KJs | 0.7000 | 玩家2 | 83s | 0.3000
玩家1 | KJs | 0.8000 | 玩家2 | 83o | 0.2000
玩家1 | KJs | 0.7000 | 玩家2 | 82s | 0.3000
玩家1 | KJs | 0.7000 | 玩家2 | 82o | 0.3000
玩家1 | KJs | 0.5333 | 玩家2 | 77 | 0.4667
玩家1 | KJs | 0.6000 | 玩家2 | 76s | 0.4000
玩家1 | KJs | 0.7000 | 玩家2 | 76o | 0.3000
玩家1 | KJs | 0.6167 | 玩家2 | 75s | 0.3833
玩家1 | KJs | 0.7333 | 玩家2 | 75o | 0.2667
玩家1 | KJs | 0.4333 | 玩家2 | 74s | 0.5667
玩家1 | KJs | 0.6667 | 玩家2 | 74o | 0.3333
玩家1 | KJs | 0.6667 | 玩家2 | 73s | 0.3333
玩家1 | KJs | 0.7833 | 玩家2 | 73o | 0.2167
玩家1 | KJs | 0.6000 | 玩家2 | 72s | 0.4000
玩家1 | KJs | 0.7167 | 玩家2 | 72o | 0.2833
玩家1 | KJs | 0.6000 | 玩家2 | 66 | 0.4000
玩家1 | KJs | 0.6333 | 玩家2 | 65s | 0.3667
玩家1 | KJs | 0.6333 | 玩家2 | 65o | 0.3667
玩家1 | KJs | 0.4500 | 玩家2 | 64s | 0.5500
玩家1 | KJs | 0.6667 | 玩家2 | 64o | 0.3333
玩家1 | KJs | 0.5000 | 玩家2 | 63s | 0.5000
玩家1 | KJs | 0.7667 | 玩家2 | 63o | 0.2333
玩家1 | KJs | 0.6833 | 玩家2 | 62s | 0.3167
玩家1 | KJs | 0.7667 | 玩家2 | 62o | 0.2333
玩家1 | KJs | 0.4000 | 玩家2 | 55 | 0.6000
玩家1 | KJs | 0.5333 | 玩家2 | 54s | 0.4667
玩家1 | KJs | 0.7000 | 玩家2 | 54o | 0.3000
玩家1 | KJs | 0.6333 | 玩家2 | 53s | 0.3667
玩家1 | KJs | 0.6667 | 玩家2 | 53o | 0.3333
玩家1 | KJs | 0.6667 | 玩家2 | 52s | 0.3333
玩家1 | KJs | 0.7167 | 玩家2 | 52o | 0.2833
玩家1 | KJs | 0.5000 | 玩家2 | 44 | 0.5000
玩家1 | KJs | 0.7000 | 玩家2 | 43s | 0.3000
玩家1 | KJs | 0.6667 | 玩家2 | 43o | 0.3333
玩家1 | KJs | 0.6000 | 玩家2 | 42s | 0.4000
玩家1 | KJs | 0.6667 | 玩家2 | 42o | 0.3333
玩家1 | KJs | 0.4333 | 玩家2 | 33 | 0.5667
玩家1 | KJs | 0.6000 | 玩家2 | 32s | 0.4000
玩家1 | KJs | 0.7167 | 玩家2 | 32o | 0.2833
玩家1 | KJs | 0.5667 | 玩家2 | 22 | 0.4333
玩家1 | KJo | 0.5000 | 玩家2 | KJo | 0.5000
玩家1 | KJo | 0.6667 | 玩家2 | KTs | 0.3333
玩家1 | KJo | 0.7167 | 玩家2 | KTo | 0.2833
玩家1 | KJo | 0.8500 | 玩家2 | K9s | 0.1500
玩家1 | KJo | 0.7000 | 玩家2 | K9o | 0.3000
玩家1 | KJo | 0.8000 | 玩家2 | K8s | 0.2000
玩家1 | KJo | 0.5500 | 玩家2 | K8o | 0.4500
玩家1 | KJo | 0.5333 | 玩家2 | K7s | 0.4667
玩家1 | KJo | 0.8833 | 玩家2 | K7o | 0.1167
玩家1 | KJo | 0.4667 | 玩家2 | K6s | 0.5333
玩家1 | KJo | 0.8167 | 玩家2 | K6o | 0.1833
玩家1 | KJo | 0.6833 | 玩家2 | K5s | 0.3167
玩家1 | KJo | 0.7667 | 玩家2 | K5o | 0.2333
玩家1 | KJo | 0.9000 | 玩家2 | K4s | 0.1000
玩家1 | KJo | 0.8000 | 玩家2 | K4o | 0.2000
玩家1 | KJo | 0.5000 | 玩家2 | K3s | 0.5000
玩家1 | KJo | 0.8167 | 玩家2 | K3o | 0.1833
玩家1 | KJo | 0.5833 | 玩家2 | K2s | 0.4167
玩家1 | KJo | 0.7500 | 玩家2 | K2o | 0.2500
玩家1 | KJo | 0.2333 | 玩家2 | QQ | 0.7667
玩家1 | KJo | 0.8000 | 玩家2 | QJs | 0.2000
玩家1 | KJo | 0.7333 | 玩家2 | QJo | 0.2667
玩家1 | KJo | 0.6333 | 玩家2 | QTs | 0.3667
玩家1 | KJo | 0.6667 | 玩家2 | QTo | 0.3333
玩家1 | KJo | 0.7000 | 玩家2 | Q9s | 0.3000
玩家1 | KJo | 0.7000 | 玩家2 | Q9o | 0.3000
玩家1 | KJo | 0.6333 | 玩家2 | Q8s | 0.3667
玩家1 | KJo | 0.6000 | 玩家2 | Q8o | 0.4000
玩家1 | KJo | 0.7000 | 玩家2 | Q7s | 0.3000
玩家1 | KJo | 0.6333 | 玩家2 | Q7o | 0.3667
玩家1 | KJo | 0.8167 | 玩家2 | Q6s | 0.1833
玩家1 | KJo | 0.6667 | 玩家2 | Q6o | 0.3333
玩家1 | KJo | 0.6667 | 玩家2 | Q5s | 0.3333
玩家1 | KJo | 0.6000 | 玩家2 | Q5o | 0.4000
玩家1 | KJo | 0.6333 | 玩家2 | Q4s | 0.3667
玩家1 | KJo | 0.5667 | 玩家2 | Q4o | 0.4333
玩家1 | KJo | 0.6667 | 玩家2 | Q3s | 0.3333
玩家1 | KJo | 0.6667 | 玩家2 | Q3o | 0.3333
玩家1 | KJo | 0.6167 | 玩家2 | Q2s | 0.3833
玩家1 | KJo | 0.8000 | 玩家2 | Q2o | 0.2000
玩家1 | KJo | 0.3333 | 玩家2 | JJ | 0.6667
玩家1 | KJo | 0.7000 | 玩家2 | JTs | 0.3000
玩家1 | KJo | 0.6833 | 玩家2 | JTo | 0.3167
玩家1 | KJo | 0.7833 | 玩家2 | J9s | 0.2167
玩家1 | KJo | 0.7833 | 玩家2 | J9o | 0.2167
玩家1 | KJo | 0.7000 | 玩家2 | J8s | 0.3000
玩家1 | KJo | 0.6833 | 玩家2 | J8o | 0.3167
玩家1 | KJo | 0.7667 | 玩家2 | J7s | 0.2333
玩家1 | KJo | 0.8000 | 玩家2 | J7o | 0.2000
玩家1 | KJo | 0.7167 | 玩家2 | J6s | 0.2833
玩家1 | KJo | 0.7333 | 玩家2 | J6o | 0.2667
玩家1 | KJo | 0.5833 | 玩家2 | J5s | 0.4167
玩家1 | KJo | 0.7000 | 玩家2 | J5o | 0.3000
玩家1 | KJo | 0.7833 | 玩家2 | J4s | 0.2167
玩家1 | KJo | 0.9000 | 玩家2 | J4o | 0.1000
玩家1 | KJo | 0.7667 | 玩家2 | J3s | 0.2333
玩家1 | KJo | 0.6833 | 玩家2 | J3o | 0.3167
玩家1 | KJo | 0.7500 | 玩家2 | J2s | 0.2500
玩家1 | KJo | 0.8000 | 玩家2 | J2o | 0.2000
玩家1 | KJo | 0.4000 | 玩家2 | TT | 0.6000
玩家1 | KJo | 0.6333 | 玩家2 | T9s | 0.3667
玩家1 | KJo | 0.5833 | 玩家2 | T9o | 0.4167
玩家1 | KJo | 0.5667 | 玩家2 | T8s | 0.4333
玩家1 | KJo | 0.7333 | 玩家2 | T8o | 0.2667
玩家1 | KJo | 0.6333 | 玩家2 | T7s | 0.3667
玩家1 | KJo | 0.8333 | 玩家2 | T7o | 0.1667
玩家1 | KJo | 0.5667 | 玩家2 | T6s | 0.4333
玩家1 | KJo | 0.6333 | 玩家2 | T6o | 0.3667
玩家1 | KJo | 0.6833 | 玩家2 | T5s | 0.3167
玩家1 | KJo | 0.7000 | 玩家2 | T5o | 0.3000
玩家1 | KJo | 0.4000 | 玩家2 | T4s | 0.6000
玩家1 | KJo | 0.6333 | 玩家2 | T4o | 0.3667
玩家1 | KJo | 0.6667 | 玩家2 | T3s | 0.3333
玩家1 | KJo | 0.6667 | 玩家2 | T3o | 0.3333
玩家1 | KJo | 0.7000 | 玩家2 | T2s | 0.3000
玩家1 | KJo | 0.7000 | 玩家2 | T2o | 0.3000
玩家1 | KJo | 0.6000 | 玩家2 | 99 | 0.4000
玩家1 | KJo | 0.6667 | 玩家2 | 98s | 0.3333
玩家1 | KJo | 0.5667 | 玩家2 | 98o | 0.4333
玩家1 | KJo | 0.6667 | 玩家2 | 97s | 0.3333
玩家1 | KJo | 0.4667 | 玩家2 | 97o | 0.5333
玩家1 | KJo | 0.6333 | 玩家2 | 96s | 0.3667
玩家1 | KJo | 0.6167 | 玩家2 | 96o | 0.3833
玩家1 | KJo | 0.5333 | 玩家2 | 95s | 0.4667
玩家1 | KJo | 0.5000 | 玩家2 | 95o | 0.5000
玩家1 | KJo | 0.5833 | 玩家2 | 94s | 0.4167
玩家1 | KJo | 0.6833 | 玩家2 | 94o | 0.3167
玩家1 | KJo | 0.6000 | 玩家2 | 93s | 0.4000
玩家1 | KJo | 0.6167 | 玩家2 | 93o | 0.3833
玩家1 | KJo | 0.7000 | 玩家2 | 92s | 0.3000
玩家1 | KJo | 0.7000 | 玩家2 | 92o | 0.3000
玩家1 | KJo | 0.4667 | 玩家2 | 88 | 0.5333
玩家1 | KJo | 0.5167 | 玩家2 | 87s | 0.4833
玩家1 | KJo | 0.6333 | 玩家2 | 87o | 0.3667
玩家1 | KJo | 0.5000 | 玩家2 | 86s | 0.5000
玩家1 | KJo | 0.6333 | 玩家2 | 86o | 0.3667
玩家1 | KJo | 0.5333 | 玩家2 | 85s | 0.4667
玩家1 | KJo | 0.5667 | 玩家2 | 85o | 0.4333
玩家1 | KJo | 0.6333 | 玩家2 | 84s | 0.3667
玩家1 | KJo | 0.6333 | 玩家2 | 84o | 0.3667
玩家1 | KJo | 0.5167 | 玩家2 | 83s | 0.4833
玩家1 | KJo | 0.7667 | 玩家2 | 83o | 0.2333
玩家1 | KJo | 0.7333 | 玩家2 | 82s | 0.2667
玩家1 | KJo | 0.6667 | 玩家2 | 82o | 0.3333
玩家1 | KJo | 0.2000 | 玩家2 | 77 | 0.8000
玩家1 | KJo | 0.7333 | 玩家2 | 76s | 0.2667
玩家1 | KJo | 0.6333 | 玩家2 | 76o | 0.3667
玩家1 | KJo | 0.4833 | 玩家2 | 75s | 0.5167
玩家1 | KJo | 0.6667 | 玩家2 | 75o | 0.3333
玩家1 | KJo | 0.7000 | 玩家2 | 74s | 0.3000
玩家1 | KJo | 0.7000 | 玩家2 | 74o | 0.3000
玩家1 | KJo | 0.6000 | 玩家2 | 73s | 0.4000
玩家1 | KJo | 0.7333 | 玩家2 | 73o | 0.2667
玩家1 | KJo | 0.6667 | 玩家2 | 72s | 0.3333
玩家1 | KJo | 0.6667 | 玩家2 | 72o | 0.3333
玩家1 | KJo | 0.6333 | 玩家2 | 66 | 0.3667
玩家1 | KJo | 0.6667 | 玩家2 | 65s | 0.3333
玩家1 | KJo | 0.7167 | 玩家2 | 65o | 0.2833
玩家1 | KJo | 0.5333 | 玩家2 | 64s | 0.4667
玩家1 | KJo | 0.7500 | 玩家2 | 64o | 0.2500
玩家1 | KJo | 0.6333 | 玩家2 | 63s | 0.3667
玩家1 | KJo | 0.8000 | 玩家2 | 63o | 0.2000
玩家1 | KJo | 0.6000 | 玩家2 | 62s | 0.4000
玩家1 | KJo | 0.6000 | 玩家2 | 62o | 0.4000
玩家1 | KJo | 0.4167 | 玩家2 | 55 | 0.5833
玩家1 | KJo | 0.6833 | 玩家2 | 54s | 0.3167
玩家1 | KJo | 0.6000 | 玩家2 | 54o | 0.4000
玩家1 | KJo | 0.5000 | 玩家2 | 53s | 0.5000
玩家1 | KJo | 0.6000 | 玩家2 | 53o | 0.4000
玩家1 | KJo | 0.5500 | 玩家2 | 52s | 0.4500
玩家1 | KJo | 0.6333 | 玩家2 | 52o | 0.3667
玩家1 | KJo | 0.4167 | 玩家2 | 44 | 0.5833
玩家1 | KJo | 0.6667 | 玩家2 | 43s | 0.3333
玩家1 | KJo | 0.6667 | 玩家2 | 43o | 0.3333
玩家1 | KJo | 0.7000 | 玩家2 | 42s | 0.3000
玩家1 | KJo | 0.7333 | 玩家2 | 42o | 0.2667
玩家1 | KJo | 0.6000 | 玩家2 | 33 | 0.4000
玩家1 | KJo | 0.5833 | 玩家2 | 32s | 0.4167
玩家1 | KJo | 0.6000 | 玩家2 | 32o | 0.4000
玩家1 | KJo | 0.4500 | 玩家2 | 22 | 0.5500
玩家1 | KTs | 0.4667 | 玩家2 | KTs | 0.5333
玩家1 | KTs | 0.5500 | 玩家2 | KTo | 0.4500
玩家1 | KTs | 0.7333 | 玩家2 | K9s | 0.2667
玩家1 | KTs | 0.7333 | 玩家2 | K9o | 0.2667
玩家1 | KTs | 0.7000 | 玩家2 | K8s | 0.3000
玩家1 | KTs | 0.7667 | 玩家2 | K8o | 0.2333
玩家1 | KTs | 0.7167 | 玩家2 | K7s | 0.2833
玩家1 | KTs | 0.7333 | 玩家2 | K7o | 0.2667
玩家1 | KTs | 0.7333 | 玩家2 | K6s | 0.2667
玩家1 | KTs | 0.6500 | 玩家2 | K6o | 0.3500
玩家1 | KTs | 0.7833 | 玩家2 | K5s | 0.2167
玩家1 | KTs | 0.6667 | 玩家2 | K5o | 0.3333
玩家1 | KTs | 0.6333 | 玩家2 | K4s | 0.3667
玩家1 | KTs | 0.8000 | 玩家2 | K4o | 0.2000
玩家1 | KTs | 0.5667 | 玩家2 | K3s | 0.4333
玩家1 | KTs | 0.6833 | 玩家2 | K3o | 0.3167
玩家1 | KTs | 0.6333 | 玩家2 | K2s | 0.3667
玩家1 | KTs | 0.7833 | 玩家2 | K2o | 0.2167
玩家1 | KTs | 0.4000 | 玩家2 | QQ | 0.6000
玩家1 | KTs | 0.6333 | 玩家2 | QJs | 0.3667
玩家1 | KTs | 0.6000 | 玩家2 | QJo | 0.4000
玩家1 | KTs | 0.8167 | 玩家2 | QTs | 0.1833
玩家1 | KTs | 0.7333 | 玩家2 | QTo | 0.2667
玩家1 | KTs | 0.7333 | 玩家2 | Q9s | 0.2667
玩家1 | KTs | 0.6333 | 玩家2 | Q9o | 0.3667
玩家1 | KTs | 0.6333 | 玩家2 | Q8s | 0.3667
玩家1 | KTs | 0.7000 | 玩家2 | Q8o | 0.3000
玩家1 | KTs | 0.7333 | 玩家2 | Q7s | 0.2667
玩家1 | KTs | 0.8000 | 玩家2 | Q7o | 0.2000
玩家1 | KTs | 0.6000 | 玩家2 | Q6s | 0.4000
玩家1 | KTs | 0.7667 | 玩家2 | Q6o | 0.2333
玩家1 | KTs | 0.7667 | 玩家2 | Q5s | 0.2333
玩家1 | KTs | 0.7667 | 玩家2 | Q5o | 0.2333
玩家1 | KTs | 0.6667 | 玩家2 | Q4s | 0.3333
玩家1 | KTs | 0.8667 | 玩家2 | Q4o | 0.1333
玩家1 | KTs | 0.7000 | 玩家2 | Q3s | 0.3000
玩家1 | KTs | 0.7000 | 玩家2 | Q3o | 0.3000
玩家1 | KTs | 0.7667 | 玩家2 | Q2s | 0.2333
玩家1 | KTs | 0.7000 | 玩家2 | Q2o | 0.3000
玩家1 | KTs | 0.4667 | 玩家2 | JJ | 0.5333
玩家1 | KTs | 0.7167 | 玩家2 | JTs | 0.2833
玩家1 | KTs | 0.6833 | 玩家2 | JTo | 0.3167
玩家1 | KTs | 0.5000 | 玩家2 | J9s | 0.5000
玩家1 | KTs | 0.6333 | 玩家2 | J9o | 0.3667
玩家1 | KTs | 0.6667 | 玩家2 | J8s | 0.3333
玩家1 | KTs | 0.7167 | 玩家2 | J8o | 0.2833
玩家1 | KTs | 0.6667 | 玩家2 | J7s | 0.3333
玩家1 | KTs | 0.7667 | 玩家2 | J7o | 0.2333
玩家1 | KTs | 0.6667 | 玩家2 | J6s | 0.3333
玩家1 | KTs | 0.7667 | 玩家2 | J6o | 0.2333
玩家1 | KTs | 0.6667 | 玩家2 | J5s | 0.3333
玩家1 | KTs | 0.6667 | 玩家2 | J5o | 0.3333
玩家1 | KTs | 0.7000 | 玩家2 | J4s | 0.3000
玩家1 | KTs | 0.6333 | 玩家2 | J4o | 0.3667
玩家1 | KTs | 0.6333 | 玩家2 | J3s | 0.3667
玩家1 | KTs | 0.7667 | 玩家2 | J3o | 0.2333
玩家1 | KTs | 0.5667 | 玩家2 | J2s | 0.4333
玩家1 | KTs | 0.6667 | 玩家2 | J2o | 0.3333
玩家1 | KTs | 0.4500 | 玩家2 | TT | 0.5500
玩家1 | KTs | 0.6333 | 玩家2 | T9s | 0.3667
玩家1 | KTs | 0.7833 | 玩家2 | T9o | 0.2167
玩家1 | KTs | 0.6833 | 玩家2 | T8s | 0.3167
玩家1 | KTs | 0.9333 | 玩家2 | T8o | 0.0667
玩家1 | KTs | 0.7167 | 玩家2 | T7s | 0.2833
玩家1 | KTs | 0.7333 | 玩家2 | T7o | 0.2667
玩家1 | KTs | 0.6333 | 玩家2 | T6s | 0.3667
玩家1 | KTs | 0.8167 | 玩家2 | T6o | 0.1833
玩家1 | KTs | 0.8167 | 玩家2 | T5s | 0.1833
玩家1 | KTs | 0.7167 | 玩家2 | T5o | 0.2833
玩家1 | KTs | 0.5500 | 玩家2 | T4s | 0.4500
玩家1 | KTs | 0.7667 | 玩家2 | T4o | 0.2333
玩家1 | KTs | 0.5500 | 玩家2 | T3s | 0.4500
玩家1 | KTs | 0.6500 | 玩家2 | T3o | 0.3500
玩家1 | KTs | 0.6667 | 玩家2 | T2s | 0.3333
玩家1 | KTs | 0.7500 | 玩家2 | T2o | 0.2500
玩家1 | KTs | 0.4667 | 玩家2 | 99 | 0.5333
玩家1 | KTs | 0.7000 | 玩家2 | 98s | 0.3000
玩家1 | KTs | 0.6667 | 玩家2 | 98o | 0.3333
玩家1 | KTs | 0.6667 | 玩家2 | 97s | 0.3333
玩家1 | KTs | 0.7333 | 玩家2 | 97o | 0.2667
玩家1 | KTs | 0.7333 | 玩家2 | 96s | 0.2667
玩家1 | KTs | 0.5333 | 玩家2 | 96o | 0.4667
玩家1 | KTs | 0.6833 | 玩家2 | 95s | 0.3167
玩家1 | KTs | 0.6667 | 玩家2 | 95o | 0.3333
玩家1 | KTs | 0.6667 | 玩家2 | 94s | 0.3333
玩家1 | KTs | 0.7333 | 玩家2 | 94o | 0.2667
玩家1 | KTs | 0.8333 | 玩家2 | 93s | 0.1667
玩家1 | KTs | 0.5833 | 玩家2 | 93o | 0.4167
玩家1 | KTs | 0.7333 | 玩家2 | 92s | 0.2667
玩家1 | KTs | 0.8333 | 玩家2 | 92o | 0.1667
玩家1 | KTs | 0.4333 | 玩家2 | 88 | 0.5667
玩家1 | KTs | 0.6333 | 玩家2 | 87s | 0.3667
玩家1 | KTs | 0.7333 | 玩家2 | 87o | 0.2667
玩家1 | KTs | 0.7333 | 玩家2 | 86s | 0.2667
玩家1 | KTs | 0.7000 | 玩家2 | 86o | 0.3000
玩家1 | KTs | 0.7000 | 玩家2 | 85s | 0.3000
玩家1 | KTs | 0.8000 | 玩家2 | 85o | 0.2000
玩家1 | KTs | 0.6000 | 玩家2 | 84s | 0.4000
玩家1 | KTs | 0.8000 | 玩家2 | 84o | 0.2000
玩家1 | KTs | 0.6667 | 玩家2 | 83s | 0.3333
玩家1 | KTs | 0.6333 | 玩家2 | 83o | 0.3667
玩家1 | KTs | 0.7333 | 玩家2 | 82s | 0.2667
玩家1 | KTs | 0.7667 | 玩家2 | 82o | 0.2333
玩家1 | KTs | 0.3333 | 玩家2 | 77 | 0.6667
玩家1 | KTs | 0.7667 | 玩家2 | 76s | 0.2333
玩家1 | KTs | 0.7000 | 玩家2 | 76o | 0.3000
玩家1 | KTs | 0.4667 | 玩家2 | 75s | 0.5333
玩家1 | KTs | 0.6333 | 玩家2 | 75o | 0.3667
玩家1 | KTs | 0.6000 | 玩家2 | 74s | 0.4000
玩家1 | KTs | 0.7000 | 玩家2 | 74o | 0.3000
玩家1 | KTs | 0.4667 | 玩家2 | 73s | 0.5333
玩家1 | KTs | 0.7667 | 玩家2 | 73o | 0.2333
玩家1 | KTs | 0.5667 | 玩家2 | 72s | 0.4333
玩家1 | KTs | 0.5000 | 玩家2 | 72o | 0.5000
玩家1 | KTs | 0.4833 | 玩家2 | 66 | 0.5167
玩家1 | KTs | 0.7333 | 玩家2 | 65s | 0.2667
玩家1 | KTs | 0.5167 | 玩家2 | 65o | 0.4833
玩家1 | KTs | 0.7333 | 玩家2 | 64s | 0.2667
玩家1 | KTs | 0.5667 | 玩家2 | 64o | 0.4333
玩家1 | KTs | 0.6333 | 玩家2 | 63s | 0.3667
玩家1 | KTs | 0.7167 | 玩家2 | 63o | 0.2833
玩家1 | KTs | 0.6833 | 玩家2 | 62s | 0.3167
玩家1 | KTs | 0.7500 | 玩家2 | 62o | 0.2500
玩家1 | KTs | 0.6167 | 玩家2 | 55 | 0.3833
玩家1 | KTs | 0.5667 | 玩家2 | 54s | 0.4333
玩家1 | KTs | 0.7333 | 玩家2 | 54o | 0.2667
玩家1 | KTs | 0.6500 | 玩家2 | 53s | 0.3500
玩家1 | KTs | 0.8000 | 玩家2 | 53o | 0.2000
玩家1 | KTs | 0.6333 | 玩家2 | 52s | 0.3667
玩家1 | KTs | 0.7000 | 玩家2 | 52o | 0.3000
玩家1 | KTs | 0.4667 | 玩家2 | 44 | 0.5333
玩家1 | KTs | 0.6333 | 玩家2 | 43s | 0.3667
玩家1 | KTs | 0.4667 | 玩家2 | 43o | 0.5333
玩家1 | KTs | 0.6000 | 玩家2 | 42s | 0.4000
玩家1 | KTs | 0.7500 | 玩家2 | 42o | 0.2500
玩家1 | KTs | 0.6333 | 玩家2 | 33 | 0.3667
玩家1 | KTs | 0.7000 | 玩家2 | 32s | 0.3000
玩家1 | KTs | 0.7833 | 玩家2 | 32o | 0.2167
玩家1 | KTs | 0.5333 | 玩家2 | 22 | 0.4667
玩家1 | KTo | 0.5000 | 玩家2 | KTo | 0.5000
玩家1 | KTo | 0.6000 | 玩家2 | K9s | 0.4000
玩家1 | KTo | 0.7667 | 玩家2 | K9o | 0.2333
玩家1 | KTo | 0.6500 | 玩家2 | K8s | 0.3500
玩家1 | KTo | 0.6667 | 玩家2 | K8o | 0.3333
玩家1 | KTo | 0.7000 | 玩家2 | K7s | 0.3000
玩家1 | KTo | 0.8000 | 玩家2 | K7o | 0.2000
玩家1 | KTo | 0.7333 | 玩家2 | K6s | 0.2667
玩家1 | KTo | 0.8500 | 玩家2 | K6o | 0.1500
玩家1 | KTo | 0.6500 | 玩家2 | K5s | 0.3500
玩家1 | KTo | 0.7000 | 玩家2 | K5o | 0.3000
玩家1 | KTo | 0.6000 | 玩家2 | K4s | 0.4000
玩家1 | KTo | 0.7333 | 玩家2 | K4o | 0.2667
玩家1 | KTo | 0.7500 | 玩家2 | K3s | 0.2500
玩家1 | KTo | 0.7500 | 玩家2 | K3o | 0.2500
玩家1 | KTo | 0.6833 | 玩家2 | K2s | 0.3167
玩家1 | KTo | 0.6500 | 玩家2 | K2o | 0.3500
玩家1 | KTo | 0.1667 | 玩家2 | QQ | 0.8333
玩家1 | KTo | 0.5000 | 玩家2 | QJs | 0.5000
玩家1 | KTo | 0.5667 | 玩家2 | QJo | 0.4333
玩家1 | KTo | 0.6500 | 玩家2 | QTs | 0.3500
玩家1 | KTo | 0.8667 | 玩家2 | QTo | 0.1333
玩家1 | KTo | 0.7000 | 玩家2 | Q9s | 0.3000
玩家1 | KTo | 0.6000 | 玩家2 | Q9o | 0.4000
玩家1 | KTo | 0.6500 | 玩家2 | Q8s | 0.3500
玩家1 | KTo | 0.8000 | 玩家2 | Q8o | 0.2000
玩家1 | KTo | 0.6333 | 玩家2 | Q7s | 0.3667
玩家1 | KTo | 0.7667 | 玩家2 | Q7o | 0.2333
玩家1 | KTo | 0.6667 | 玩家2 | Q6s | 0.3333
玩家1 | KTo | 0.6833 | 玩家2 | Q6o | 0.3167
玩家1 | KTo | 0.7333 | 玩家2 | Q5s | 0.2667
玩家1 | KTo | 0.7333 | 玩家2 | Q5o | 0.2667
玩家1 | KTo | 0.7000 | 玩家2 | Q4s | 0.3000
玩家1 | KTo | 0.6333 | 玩家2 | Q4o | 0.3667
玩家1 | KTo | 0.6000 | 玩家2 | Q3s | 0.4000
玩家1 | KTo | 0.7333 | 玩家2 | Q3o | 0.2667
玩家1 | KTo | 0.7333 | 玩家2 | Q2s | 0.2667
玩家1 | KTo | 0.6667 | 玩家2 | Q2o | 0.3333
玩家1 | KTo | 0.1833 | 玩家2 | JJ | 0.8167
玩家1 | KTo | 0.7167 | 玩家2 | JTs | 0.2833
玩家1 | KTo | 0.7167 | 玩家2 | JTo | 0.2833
玩家1 | KTo | 0.4000 | 玩家2 | J9s | 0.6000
玩家1 | KTo | 0.7333 | 玩家2 | J9o | 0.2667
玩家1 | KTo | 0.4500 | 玩家2 | J8s | 0.5500
玩家1 | KTo | 0.5667 | 玩家2 | J8o | 0.4333
玩家1 | KTo | 0.6833 | 玩家2 | J7s | 0.3167
玩家1 | KTo | 0.6667 | 玩家2 | J7o | 0.3333
玩家1 | KTo | 0.5667 | 玩家2 | J6s | 0.4333
玩家1 | KTo | 0.6333 | 玩家2 | J6o | 0.3667
玩家1 | KTo | 0.6000 | 玩家2 | J5s | 0.4000
玩家1 | KTo | 0.7333 | 玩家2 | J5o | 0.2667
玩家1 | KTo | 0.7000 | 玩家2 | J4s | 0.3000
玩家1 | KTo | 0.6333 | 玩家2 | J4o | 0.3667
玩家1 | KTo | 0.6333 | 玩家2 | J3s | 0.3667
玩家1 | KTo | 0.7333 | 玩家2 | J3o | 0.2667
玩家1 | KTo | 0.6667 | 玩家2 | J2s | 0.3333
玩家1 | KTo | 0.5667 | 玩家2 | J2o | 0.4333
玩家1 | KTo | 0.3500 | 玩家2 | TT | 0.6500
玩家1 | KTo | 0.7000 | 玩家2 | T9s | 0.3000
玩家1 | KTo | 0.7500 | 玩家2 | T9o | 0.2500
玩家1 | KTo | 0.6000 | 玩家2 | T8s | 0.4000
玩家1 | KTo | 0.6000 | 玩家2 | T8o | 0.4000
玩家1 | KTo | 0.7500 | 玩家2 | T7s | 0.2500
玩家1 | KTo | 0.7833 | 玩家2 | T7o | 0.2167
玩家1 | KTo | 0.8500 | 玩家2 | T6s | 0.1500
玩家1 | KTo | 0.7833 | 玩家2 | T6o | 0.2167
玩家1 | KTo | 0.6833 | 玩家2 | T5s | 0.3167
玩家1 | KTo | 0.7000 | 玩家2 | T5o | 0.3000
玩家1 | KTo | 0.8167 | 玩家2 | T4s | 0.1833
玩家1 | KTo | 0.8000 | 玩家2 | T4o | 0.2000
玩家1 | KTo | 0.7167 | 玩家2 | T3s | 0.2833
玩家1 | KTo | 0.7667 | 玩家2 | T3o | 0.2333
玩家1 | KTo | 0.7833 | 玩家2 | T2s | 0.2167
玩家1 | KTo | 0.8333 | 玩家2 | T2o | 0.1667
玩家1 | KTo | 0.2000 | 玩家2 | 99 | 0.8000
玩家1 | KTo | 0.5000 | 玩家2 | 98s | 0.5000
